 23.02.54 - CORRECT:  'readme.txt' | File_size: 1.4K  | Etag: 7e6b4e99aaf78667f9264093daf933be.
 23.50.49 - CORRECT:  'NM3342_PD163_A1B1_GM-T_S16_R1_001_QC.fastq.gz' | File_size: 8.3G  | Etag: b1aad181239ab38e33a266b75f84fc79-1059.
 23.51.52 - CORRECT:  'NM3345_PD115_A1B1_GM-T_S19_R3_001_QC.fastq.gz' | File_size: 8.6G  | Etag: 71d9607592fc584c73dab6df67c3d8ab-1098.
 23.51.52 - CORRECT:  'NM3348_PD294_P1B1_GM-T_S22_R1_001_QC_fastqc.html' | File_size: 240K  | Etag: d4a3a483fd29b1e6c77c2985aacaf418.
 23.52.55 - CORRECT:  'NM3348_PD294_P1B1_GM-T_S22_R1_001_QC.fastq.gz' | File_size: 8.6G  | Etag: fb95c91ba0f08b49f522d094dd89efa8-1089.
 23.52.56 - CORRECT:  'NM3342_PD163_A1B1_GM-T_S16_R1_001_QC_fastqc.zip' | File_size: 712K  | Etag: b44a9c59475cb9239d39861d619ded91.
 23.52.56 - CORRECT:  'NM3345_PD115_A1B1_GM-T_S19_R3_001_QC_fastqc.zip' | File_size: 726K  | Etag: e5454959ac920986c9e29b73be5a51e4.
 23.52.56 - CORRECT:  'PD706_fastp.html' | File_size: 17M  | Etag: d5421de9a7551ddc580d3b292a73d84d-3.
 23.52.57 - CORRECT:  'Undetermined_S0_R3_001_QC_fastqc.html' | File_size: 236K  | Etag: ef2075ab41bcc7cf67f940cbeefda956.
 23.52.57 - CORRECT:  'NM3347_PDC91_A1B4_GM-T_S21_R3_001_QC_fastqc.html' | File_size: 243K  | Etag: 2fec5e9d715c3336fa3f5db55327a7f6.
 23.52.57 - CORRECT:  'NM3349_PD531_A1B3_GM-T_S23_R1_001_QC_fastqc.html' | File_size: 238K  | Etag: fea57559ffe3b8944313d776daa99bc0.
 23.54.06 - CORRECT:  'NM3333_PD413_A2B1_GM-T_S7_R1_001_QC.fastq.gz' | File_size: 9.5G  | Etag: bc390b53c5783abd71dca2ec596ed576-1216.
 23.54.06 - CORRECT:  'NM3337_PD416_A2D3_GM-T_S11_R3_001_QC_fastqc.html' | File_size: 243K  | Etag: eb48e9311a7a69cb52b9f48e250759fb.
 23.54.06 - CORRECT:  'PD666_fastp.html' | File_size: 13M  | Etag: 13a8bbaf056d7c5167cdcd870239f791-2.
 23.54.07 - CORRECT:  'NM3338_PDC34_A1B3_GM-T_S12_R1_001_QC_fastqc.html' | File_size: 236K  | Etag: 3136166addb240bd659cf76981a02c58.
 23.54.07 - CORRECT:  'NM3341_PDC87_A1A4_GM-T_S15_R1_001_QC_fastqc.zip' | File_size: 711K  | Etag: 93a26f11a5541906cb42c242638a0eec.
 23.55.18 - CORRECT:  'NM3329_PD732_A2B2_GM-T_S3_R3_001_QC.fastq.gz' | File_size: 9.9G  | Etag: a6d387c4252022671715fc3d3fed1c8d-1267.
 23.55.19 - CORRECT:  'PDC87_fastp.html' | File_size: 12M  | Etag: e7b9ec60681fd24e52fb0d4a862c8f41-2.
 23.55.19 - CORRECT:  'PDC34_fastp.json' | File_size: 753K  | Etag: 0c24bc1cc9da175065ac2e4a8a6e10db.
 23.55.20 - CORRECT:  'NM3336_PD415_A2B2_GM-T_S10_R1_001_QC_fastqc.html' | File_size: 236K  | Etag: f4d95a39ba2bbfb5b08e8fbffcbccf53.
 23.55.20 - CORRECT:  'NM3329_PD732_A2B2_GM-T_S3_R1_001_QC_fastqc.zip' | File_size: 710K  | Etag: b6f67085e127bb27f447fce2c1a6fefc.
 23.55.20 - CORRECT:  'NM3343_PD678_A1B5_GM-T_S17_R3_001_QC_fastqc.html' | File_size: 245K  | Etag: 53d42391bdf58546c7e5bc71185d07fe.
 23.55.20 - CORRECT:  'NM3348_PD294_P1B1_GM-T_S22_R3_001_QC_fastqc.zip' | File_size: 725K  | Etag: bb5e71a4a20c8e2900da48fb002d75ba.
 23.56.23 - CORRECT:  'NM3342_PD163_A1B1_GM-T_S16_R3_001_QC.fastq.gz' | File_size: 8.7G  | Etag: 204847f9b04396e8ca4080c130ced29e-1108.
 23.56.23 - CORRECT:  'Undetermined_S0_R1_001_QC_fastqc.html' | File_size: 232K  | Etag: fe502a28da0db49736422f95f07d2f9d.
 23.56.23 - CORRECT:  'NM3341_PDC87_A1A4_GM-T_S15_R3_001_QC_fastqc.html' | File_size: 242K  | Etag: d12abd28f785ef428a6f2377bbe9fa12.
 23.56.24 - CORRECT:  'PD706_fastp.json' | File_size: 1.3M  | Etag: d457d82fb08b2dad484935b45d01e021.
 23.57.27 - CORRECT:  'NM3340_PD523_A2B3_GM-T_S14_R3_001_QC.fastq.gz' | File_size: 8.8G  | Etag: 1a0f00c4532c148da7d9675c50743f8a-1117.
 23.57.27 - CORRECT:  'PDC05_fastp.html' | File_size: 3.9M  | Etag: de375dbb5f95d127bfeb09ad5bf322ab.
 23.58.34 - CORRECT:  'NM3339_PD563_A1C1_GM-T_S13_R1_001_QC.fastq.gz' | File_size: 9.3G  | Etag: f71bb9527376a0636c6fd61f36130b1e-1183.
 23.59.41 - CORRECT:  'NM3334_PDC22_A1E3_GM-T_S8_R3_001_QC.fastq.gz' | File_size: 9.3G  | Etag: 4d3814a8fd5d5d3e9a0335afc6cb4586-1185.
 23.59.42 - CORRECT:  'NM3350_PD683_A1B5_GM-T_S24_R3_001_QC_fastqc.html' | File_size: 244K  | Etag: b0e5e0f525bd2a6fc029bce88d397b95.
 23.59.42 - CORRECT:  'NM3341_PDC87_A1A4_GM-T_S15_R3_001_QC_fastqc.zip' | File_size: 716K  | Etag: 3bbee2e6f652b25b5aaa29ee8614d11a.
 23.59.42 - CORRECT:  'NM3331_PD566_A1B4_GM-T_S5_R1_001_QC_fastqc.html' | File_size: 240K  | Etag: 242780d6b2793a7050ba4075b207be58.
 23.59.43 - CORRECT:  'PDC91_fastp.html' | File_size: 17M  | Etag: 02fc430bedbb1fcab5048d3f3cfe3082-3.
 23.59.43 - CORRECT:  'PD341_fastp.html' | File_size: 8.4M  | Etag: 847bfad75f63c9e7d1131866fb0db8bd-2.
 00.00.53 - CORRECT:  'NM3329_PD732_A2B2_GM-T_S3_R1_001_QC.fastq.gz' | File_size: 9.6G  | Etag: a39780a162f8f7d1c68b5bd33b7ab5a7-1220.
 00.00.54 - CORRECT:  'PD678_fastp.json' | File_size: 1.7M  | Etag: b6aa4b59d1c06c2613e7b0450696e73d.
 00.00.54 - CORRECT:  'NM3343_PD678_A1B5_GM-T_S17_R3_001_QC_fastqc.zip' | File_size: 722K  | Etag: c8d5a76f2ad4b2c7389c2283c9e682e5.
 00.00.54 - CORRECT:  'PD_tissue_polyA.html' | File_size: 2.0M  | Etag: 1a6bff4c9d90085e8711b3669bea3ba8.
 00.00.54 - CORRECT:  'PD_tissue_polyA_full_report.html' | File_size: 3.8M  | Etag: 08cf845a055f553db263a4a68b70d349.
 00.00.55 - CORRECT:  'multiqc.log' | File_size: 198K  | Etag: 5633ea0dd30b1abee902b5112332d246.
 00.00.55 - CORRECT:  'multiqc_rseqc_bam_stat.txt' | File_size: 3.8K  | Etag: edacaf750c32a81c34e3e7225f9d9ee8.
 00.00.55 - CORRECT:  'multiqc_star.txt' | File_size: 5.2K  | Etag: 94ed44fc3f8e0e7ae37d3693d7a48caf.
 00.00.55 - CORRECT:  'multiqc_fastqc.txt' | File_size: 13K  | Etag: 9ed16ab4d694dbf1087213099a2dece3.
 00.00.56 - CORRECT:  'multiqc_sources.txt' | File_size: 36K  | Etag: d39e1d1075f762b8967f5d6d4c0862bc.
 00.00.57 - CORRECT:  'multiqc_data.json' | File_size: 79M  | Etag: 98ae0e97738213cb5c0e59e12f766cf7-10.
 00.00.57 - CORRECT:  'multiqc_general_stats.txt' | File_size: 12K  | Etag: 4367f8df7dcdf8f455a5f6c0651081c9.
 00.00.57 - CORRECT:  'multiqc_salmon.txt' | File_size: 17K  | Etag: b10220c80bfb078a1221b45c98662ac2.
 00.00.57 - CORRECT:  'multiqc_rseqc_read_distribution.txt' | File_size: 13K  | Etag: 5f1055348dad0e8ed751387f8afb94de.
 00.00.58 - CORRECT:  'multiqc_fastp.txt' | File_size: 21K  | Etag: 2f0be2fda188eaa6b9233d98f652ac8e.
 00.00.58 - CORRECT:  'multiqc.log' | File_size: 34K  | Etag: 68e1076f0d26ff8cf833f557838e6e12.
 00.00.58 - CORRECT:  'multiqc_fastqc.txt' | File_size: 13K  | Etag: 9ed16ab4d694dbf1087213099a2dece3.
 00.00.58 - CORRECT:  'multiqc_sources.txt' | File_size: 9.7K  | Etag: 3130de517fab5a0763218e2fce67ddf1.
 00.00.59 - CORRECT:  'multiqc_data.json' | File_size: 57M  | Etag: 40f6ec6e8c72c9121400d03da34871ac-8.
 00.00.59 - CORRECT:  'multiqc_general_stats.txt' | File_size: 7.6K  | Etag: c5bbd41a656ed2656aff1d0097197e47.
 00.00.59 - CORRECT:  'multiqc_fastp.txt' | File_size: 21K  | Etag: 2f0be2fda188eaa6b9233d98f652ac8e.
 00.01.00 - CORRECT:  'PD706_A1A1_GM-T.GC_plot.pdf' | File_size: 5.0K  | Etag: 2ce74e5a1a4b5d81a4614fc48661c126.
 00.01.00 - CORRECT:  'PDC22_A1E3_GM-T.inner_distance_plot.pdf' | File_size: 8.3K  | Etag: 6fbfd6388b137b8610bbdb58a6bbc605.
 00.01.00 - CORRECT:  'PD531_A1B3_GM-T.splice_events.pdf' | File_size: 13K  | Etag: 1acd6f202af15f6cc9439c8a36aff7b1.
 00.01.01 - CORRECT:  'PD566_A1B4_GM-T.inner_distance.txt' | File_size: 59M  | Etag: a3d56c3e0054cdef315feab8c22fa5a8-8.
 00.01.01 - CORRECT:  'PDC22_A1E3_GM-T.splice_events.pdf' | File_size: 14K  | Etag: 8b802643b1b9187278966fac522bbca0.
 00.01.02 - CORRECT:  'PD683_A1B5_GM-T_bam_stat.txt' | File_size: 840  | Etag: bcd9a0dd3a2529816553497ff737204c.
 00.01.02 - CORRECT:  'PDC91_A1B4_GM-T.inner_distance_plot.r' | File_size: 1.5K  | Etag: ec9eda180d584543680c171e90b201cd.
 00.01.02 - CORRECT:  'PD706_A1A1_GM-T.seq.DupRate.xls' | File_size: 55K  | Etag: bf4e9dd293484e53547ed792b19c9f40.
 00.01.02 - CORRECT:  'PD366_A2B3_GM-T.splice_events.pdf' | File_size: 13K  | Etag: ba3931556745cb699175de1f0e37f646.
 00.01.02 - CORRECT:  'PD683_A1B5_GM-T.inner_distance_plot.pdf' | File_size: 8.3K  | Etag: 7a2dc87d83579ffc7ece029e3ac8d234.
 00.01.03 - CORRECT:  'PD747_A2A9_GM-T.inner_distance_plot.pdf' | File_size: 8.4K  | Etag: e830bf81e5abef1c43da32e883302947.
 00.01.03 - CORRECT:  'PD332_A2B1_GM-T.GC_plot.pdf' | File_size: 5.0K  | Etag: e2e9feb5a70e7571870c333a5e14e379.
 00.01.03 - CORRECT:  'PD416_A2D3_GM-T.clipping_profile.r' | File_size: 3.0K  | Etag: ba4681440c65fa11929e12bc9db7228b.
 00.01.03 - CORRECT:  'PD416_A2D3_GM-T.splice_junction.pdf' | File_size: 13K  | Etag: 642a0e24264e80d0ca95eecac7adb109.
 00.01.04 - CORRECT:  'PD416_A2D3_GM-T.mismatch_profile.r' | File_size: 0  | Etag: d41d8cd98f00b204e9800998ecf8427e.
 00.01.04 - CORRECT:  'PD523_A2B3_GM-T.clipping_profile.xls' | File_size: 4.7K  | Etag: 1080dcd903ba87d88046910a6cd1fc95.
 00.01.04 - CORRECT:  'PDC05_A1A2_GM-T.pos.DupRate.xls' | File_size: 44K  | Etag: d82adaee8dba0feb61a5a1fd50a33bb4.
 00.01.04 - CORRECT:  'PD678_A1B5_GM-T.clipping_profile.xls' | File_size: 4.8K  | Etag: f293771bd388b2dc3349116e1324b778.
 00.01.05 - CORRECT:  'PD413_A2B1_GM-T.mismatch_profile.xls' | File_size: 0  | Etag: d41d8cd98f00b204e9800998ecf8427e.
 00.01.05 - CORRECT:  'PD566_A1B4_GM-T.GC_plot.pdf' | File_size: 5.0K  | Etag: 78c31812b34eacd58aaec6d678b2b160.
 00.01.05 - CORRECT:  'PD341_A2B2_GM-T_read_distribution.txt' | File_size: 1.2K  | Etag: 2a16ccd7ececba0d3ef01d66de7414cf.
 00.01.05 - CORRECT:  'PDC22_A1E3_GM-T.junctionSaturation_plot.r' | File_size: 954  | Etag: e5ca48a06c42c5569bae9708861b171e.
 00.01.06 - CORRECT:  'PD416_A2D3_GM-T.GC.xls' | File_size: 28K  | Etag: ac489f863dc48b0975183f828929d05c.
 00.01.06 - CORRECT:  'PD416_A2D3_GM-T.seq.DupRate.xls' | File_size: 53K  | Etag: af7d6810ff815703c0fc5678ba03577e.
 00.01.06 - CORRECT:  'PDC22_A1E3_GM-T_read_distribution.txt' | File_size: 1.2K  | Etag: c496da2f735238854f420f2bc1f452b8.
 00.01.06 - CORRECT:  'geneBody_coverage.geneBodyCoverage.r' | File_size: 42K  | Etag: 6c0c923bb97b2c0226739389df33dffb.
 00.01.06 - CORRECT:  'PDC34_A1B3_GM-T.pos.DupRate.xls' | File_size: 47K  | Etag: 71d749502e95da4a9e36e11d201feac0.
 00.01.07 - CORRECT:  'PD523_A2B3_GM-T_read_distribution.txt' | File_size: 1.2K  | Etag: d6dd451ac811c6e6d3040d60a2bf31c6.
 00.01.07 - CORRECT:  'PD523_A2B3_GM-T.mismatch_profile.r' | File_size: 0  | Etag: d41d8cd98f00b204e9800998ecf8427e.
 00.01.07 - CORRECT:  'PD747_A2A9_GM-T.splice_junction.pdf' | File_size: 13K  | Etag: 0b41ca3c83c6a57885d850f9667b4775.
 00.01.07 - CORRECT:  'PD413_A2B1_GM-T.junctionSaturation_plot.pdf' | File_size: 5.5K  | Etag: 2fb3577303ec81560401ab067ccdad2c.
 00.01.08 - CORRECT:  'PD563_A1C1_GM-T.junctionSaturation_plot.r' | File_size: 955  | Etag: 414744e699c20aea4d2b4caaaa60f4e1.
 00.01.08 - CORRECT:  'PDC87_A1A4_GM-T.GC.xls' | File_size: 29K  | Etag: 1f368a5aafd762fc1d3787da55723840.
 00.01.08 - CORRECT:  'PD563_A1C1_GM-T.pos.DupRate.xls' | File_size: 50K  | Etag: 606bd31b9ef5d3ee0baed618bc324ecd.
 00.01.08 - CORRECT:  'PD732_A2B2_GM-T.GC_plot.r' | File_size: 28K  | Etag: dfbf964468187b7c3bffeaea35952d39.
 00.01.09 - CORRECT:  'PD415_A2B2_GM-T.junctionSaturation_plot.r' | File_size: 953  | Etag: a0cba03f20a97143aee0f300aa84e797.
 00.01.09 - CORRECT:  'PDC05_A1A2_GM-T.mismatch_profile.r' | File_size: 0  | Etag: d41d8cd98f00b204e9800998ecf8427e.
 00.01.09 - CORRECT:  'PDC05_A1A2_GM-T.clipping_profile.r' | File_size: 3.0K  | Etag: 4c14350368988da48c8c268486652814.
 00.01.09 - CORRECT:  'PD366_A2B3_GM-T.mismatch_profile.xls' | File_size: 0  | Etag: d41d8cd98f00b204e9800998ecf8427e.
 00.01.10 - CORRECT:  'PD413_A2B1_GM-T.inner_distance_plot.pdf' | File_size: 8.3K  | Etag: c10c4fda4f88be3c4f79c998f72f1a94.
 00.01.10 - CORRECT:  'PD563_A1C1_GM-T.inner_distance_freq.txt' | File_size: 1.3K  | Etag: 4724291f0f7bb415ad0f1be4a77eb3a1.
 00.01.10 - CORRECT:  'PD366_A2B3_GM-T.GC_plot.pdf' | File_size: 5.0K  | Etag: 9ea4f4d3322335caa0c1e4460a6ff56c.
 00.01.10 - CORRECT:  'PD666_A1A4_GM-T.GC.xls' | File_size: 28K  | Etag: 5a4ac8c90c8356caf6e99d3be7de275b.
 00.01.10 - CORRECT:  'PD341_A2B2_GM-T.pos.DupRate.xls' | File_size: 47K  | Etag: b4d0c7dad88b7aea4a8b30b47d17345a.
 00.01.11 - CORRECT:  'PDC05_A1A2_GM-T.junction.xls' | File_size: 16M  | Etag: c419283d06ca24f9c658e1254e2e9434-2.
 00.01.12 - CORRECT:  'PD341_A2B2_GM-T.inner_distance.txt' | File_size: 61M  | Etag: 085875d157a79ac0e9a82608c40173b2-8.
 00.01.12 - CORRECT:  'PD531_A1B3_GM-T.inner_distance_plot.pdf' | File_size: 8.3K  | Etag: daba13ed5b2815db1dd7225b53687e2a.
 00.01.12 - CORRECT:  'PD706_A1A1_GM-T.junctionSaturation_plot.r' | File_size: 954  | Etag: 45d62790591d9b8de079e55d1dc3a5ed.
 00.01.12 - CORRECT:  'PD666_A1A4_GM-T.DupRate_plot.pdf' | File_size: 114K  | Etag: 75ccb2a2fd3ffcd32327224ff075baf4.
 00.01.13 - CORRECT:  'PD531_A1B3_GM-T.DupRate_plot.r' | File_size: 119K  | Etag: 02ed3f825a4c643b028a293ddd12129c.
 00.01.13 - CORRECT:  'PD732_A2B2_GM-T.junction.xls' | File_size: 16M  | Etag: 6621ae37b6e5cdb1b30218e3f8b54c15-2.
 00.01.13 - CORRECT:  'PD294_P1B1_GM-T.GC.xls' | File_size: 28K  | Etag: dc8a14c51e74c5e410b9fe1767a9678e.
 00.01.14 - CORRECT:  'PD747_A2A9_GM-T.junction_plot.r' | File_size: 638  | Etag: 9542f3a1d4a65400fc07abbaa1b387a5.
 00.01.14 - CORRECT:  'PD416_A2D3_GM-T.inner_distance_plot.pdf' | File_size: 8.3K  | Etag: 12539140ef1b142bc5cb245a83233b69.
 00.01.14 - CORRECT:  'PD332_A2B1_GM-T.junctionSaturation_plot.pdf' | File_size: 5.5K  | Etag: 848ac52689c7cc8aab859ead07859e4e.
 00.01.14 - CORRECT:  'PD366_A2B3_GM-T.pos.DupRate.xls' | File_size: 76K  | Etag: f9db04fc5d54ec245af7bdc7b0ab0056.
 00.01.15 - CORRECT:  'PD332_A2B1_GM-T.junctionSaturation_plot.r' | File_size: 937  | Etag: b738965de5460514d39cb0c836cfd707.
 00.01.15 - CORRECT:  'PD413_A2B1_GM-T_RNA_fragment_size.txt' | File_size: 16M  | Etag: c2ae195f6ca41ff40ff48fcc0f17e1f0-2.
 00.01.15 - CORRECT:  'PDC34_A1B3_GM-T.mismatch_profile.xls' | File_size: 0  | Etag: d41d8cd98f00b204e9800998ecf8427e.
 00.01.16 - CORRECT:  'PDC05_A1A2_GM-T_RNA_fragment_size.txt' | File_size: 16M  | Etag: 841087f1a987c178e5e4afff179bb9c5-2.
 00.01.16 - CORRECT:  'PD678_A1B5_GM-T.pos.DupRate.xls' | File_size: 70K  | Etag: 38594b8936d5abe7d809676ba37e18f1.
 00.01.16 - CORRECT:  'PD332_A2B1_GM-T.pos.DupRate.xls' | File_size: 67K  | Etag: 51fb24eb005959239ef6a4992407e65e.
 00.01.16 - CORRECT:  'PD332_A2B1_GM-T.inner_distance_plot.pdf' | File_size: 8.4K  | Etag: a414cbf70d3bd20c270294e5ecc38595.
 00.01.17 - CORRECT:  'PD563_A1C1_GM-T.inner_distance_plot.pdf' | File_size: 8.3K  | Etag: c329f19c38d1abd4358134b85c1e3254.
 00.01.17 - CORRECT:  'PD332_A2B1_GM-T_read_distribution.txt' | File_size: 1.2K  | Etag: 53cfdd1e547c0b72cc20c59d214ddbc9.
 00.01.17 - CORRECT:  'PD683_A1B5_GM-T.inner_distance_plot.r' | File_size: 1.5K  | Etag: 207b6ddf597aee5fb73851c8cbeec443.
 00.01.17 - CORRECT:  'PD294_P1B1_GM-T.DupRate_plot.r' | File_size: 149K  | Etag: f23087cf2976a7f7ac1236c1563992e4.
 00.01.18 - CORRECT:  'PD563_A1C1_GM-T_RNA_fragment_size.txt' | File_size: 16M  | Etag: 94b38bef2bb4b2155052fd5f81f7c1fe-2.
 00.01.18 - CORRECT:  'PDC87_A1A4_GM-T.mismatch_profile.r' | File_size: 0  | Etag: d41d8cd98f00b204e9800998ecf8427e.
 00.01.18 - CORRECT:  'PD666_A1A4_GM-T_bam_stat.txt' | File_size: 840  | Etag: 63ed4479e14709daaa96b5fd73e17ca6.
 00.01.18 - CORRECT:  'PD366_A2B3_GM-T.inner_distance_plot.r' | File_size: 1.5K  | Etag: 4b800dc1a5ec4e283098fb801c28ad8c.
 00.01.19 - CORRECT:  'PDC22_A1E3_GM-T_RNA_fragment_size.txt' | File_size: 16M  | Etag: 624c135a9ab55fd2f8289d8bf9206b6b-2.
 00.01.19 - CORRECT:  'PD683_A1B5_GM-T.junction.xls' | File_size: 12M  | Etag: c3a8b246ce9c6cb3a2baad9368b2896b-2.
 00.01.20 - CORRECT:  'PD294_P1B1_GM-T.mismatch_profile.xls' | File_size: 0  | Etag: d41d8cd98f00b204e9800998ecf8427e.
 00.01.20 - CORRECT:  'PD523_A2B3_GM-T.junction.xls' | File_size: 11M  | Etag: 606ba8734c05c8ef7e9e2f30709e65c4-2.
 00.01.20 - CORRECT:  'PDC34_A1B3_GM-T.DupRate_plot.r' | File_size: 92K  | Etag: 2833c0efc765c0bf69bcb8c7dbc865ac.
 00.01.20 - CORRECT:  'PDC91_A1B4_GM-T.junction_plot.r' | File_size: 638  | Etag: 99a35d55c090bb311777ac95827aad06.
 00.01.21 - CORRECT:  'PDC34_A1B3_GM-T.seq.DupRate.xls' | File_size: 45K  | Etag: 153eb323be88cc3f31888ad7f88ec1a4.
 00.01.21 - CORRECT:  'PD294_P1B1_GM-T.junction.xls' | File_size: 9.4M  | Etag: 18b4ebaadeaac272aa12cd7c7784df25-2.
 00.01.22 - CORRECT:  'PD416_A2D3_GM-T.junction.xls' | File_size: 13M  | Etag: b01959230327541a10c130bb330a9a34-2.
 00.01.22 - CORRECT:  'PD366_A2B3_GM-T.clipping_profile.r' | File_size: 3.1K  | Etag: 8648c7591699b8a5d8733660bfd1e268.
 00.01.22 - CORRECT:  'PD683_A1B5_GM-T.pos.DupRate.xls' | File_size: 51K  | Etag: ecb58bb7c55fd181c41c2270d15d8967.
 00.01.22 - CORRECT:  'PD163_A1B1_GM-T.inner_distance_plot.pdf' | File_size: 8.3K  | Etag: 2a777a8e9333d3c1036de750906e4bee.
 00.01.22 - CORRECT:  'PD566_A1B4_GM-T.inner_distance_plot.pdf' | File_size: 8.3K  | Etag: 712f6b254c1e7316efcb3c91ff70579d.
 00.01.23 - CORRECT:  'PD666_A1A4_GM-T.GC_plot.r' | File_size: 28K  | Etag: 9bb0a2bdf97995d436718d5ce54f19f5.
 00.01.23 - CORRECT:  'PD413_A2B1_GM-T_bam_stat.txt' | File_size: 840  | Etag: 32f0636bb5fef927a6ac68832847cde7.
 00.01.23 - CORRECT:  'PD115_A1B1_GM-T.mismatch_profile.xls' | File_size: 0  | Etag: d41d8cd98f00b204e9800998ecf8427e.
 00.01.24 - CORRECT:  'PDC05_A1A2_GM-T.inner_distance.txt' | File_size: 60M  | Etag: 139102ac98c2aac0ee5d8f703a7ca354-8.
 00.01.24 - CORRECT:  'PD523_A2B3_GM-T.junction.bed' | File_size: 24M  | Etag: d1f275cd8e401a24a8b7771993b5d6cf-3.
 00.01.25 - CORRECT:  'PD341_A2B2_GM-T.clipping_profile.xls' | File_size: 4.7K  | Etag: e5268d543f0c3ad19fd06f9ec4fefe9a.
 00.01.25 - CORRECT:  'PDC91_A1B4_GM-T.DupRate_plot.r' | File_size: 117K  | Etag: 0d610404d774dd22aff4532494177937.
 00.01.25 - CORRECT:  'geneBody_coverage.geneBodyCoverage.txt' | File_size: 28K  | Etag: 3390e6ed481baf3d77191d5a7bf8ba83.
 00.01.25 - CORRECT:  'PD341_A2B2_GM-T.junction_plot.r' | File_size: 637  | Etag: f9588fdbb522d20e01b7b758d9a159c3.
 00.01.25 - CORRECT:  'PD163_A1B1_GM-T.GC_plot.r' | File_size: 29K  | Etag: 40744b851bb3c1cad64a53b0e38e713a.
 00.01.26 - CORRECT:  'PD706_A1A1_GM-T.mismatch_profile.xls' | File_size: 0  | Etag: d41d8cd98f00b204e9800998ecf8427e.
 00.01.26 - CORRECT:  'PD732_A2B2_GM-T.mismatch_profile.r' | File_size: 0  | Etag: d41d8cd98f00b204e9800998ecf8427e.
 00.01.26 - CORRECT:  'PD413_A2B1_GM-T.inner_distance_plot.r' | File_size: 1.5K  | Etag: 4cb2559cc02716e1764c552de2945447.
 00.01.26 - CORRECT:  'PD163_A1B1_GM-T.junction.xls' | File_size: 9.9M  | Etag: c196263e09aaa2889db8e5a537cbe69d-2.
 00.01.27 - CORRECT:  'PDC87_A1A4_GM-T.inner_distance_freq.txt' | File_size: 1.3K  | Etag: d0f9cf4067249b2f1a15dd50831ed966.
 00.01.27 - CORRECT:  'PD415_A2B2_GM-T.DupRate_plot.pdf' | File_size: 113K  | Etag: 9482e1baa2c9976b74f900dfbbc266b4.
 00.01.27 - CORRECT:  'PD366_A2B3_GM-T.inner_distance_plot.pdf' | File_size: 8.4K  | Etag: da7df7fb36d5d88c66a88b160d61972e.
 00.01.27 - CORRECT:  'PD341_A2B2_GM-T.seq.DupRate.xls' | File_size: 45K  | Etag: fbb50043b5b7cfb310b17699d3225582.
 00.01.28 - CORRECT:  'PD566_A1B4_GM-T.mismatch_profile.xls' | File_size: 0  | Etag: d41d8cd98f00b204e9800998ecf8427e.
 00.01.28 - CORRECT:  'PD666_A1A4_GM-T.inner_distance_plot.r' | File_size: 1.5K  | Etag: a2647d8f69e59cd1fa21f64903e8f67f.
 00.01.28 - CORRECT:  'PD678_A1B5_GM-T.GC.xls' | File_size: 28K  | Etag: 5d4a7bd91ef4f66b491d55f05012e6d7.
 00.01.28 - CORRECT:  'PD706_A1A1_GM-T.splice_junction.pdf' | File_size: 13K  | Etag: 25b075d4787e101381314d435a5b1881.
 00.01.28 - CORRECT:  'PD341_A2B2_GM-T.clipping_profile.R2.pdf' | File_size: 5.5K  | Etag: cdc2c7f3467a65f7de14b25e590d82f7.
 00.01.29 - CORRECT:  'PD294_P1B1_GM-T.inner_distance_plot.r' | File_size: 1.5K  | Etag: 4966a2c8dc2d832ffb4dbb89db57b7c2.
 00.01.29 - CORRECT:  'PD563_A1C1_GM-T.clipping_profile.R2.pdf' | File_size: 5.5K  | Etag: e3f8ee6775eb6fc462de044fcbbf9fba.
 00.01.29 - CORRECT:  'PD416_A2D3_GM-T.junctionSaturation_plot.pdf' | File_size: 5.5K  | Etag: b39c9e66986784531e899f352df66107.
 00.01.29 - CORRECT:  'PD566_A1B4_GM-T.junctionSaturation_plot.pdf' | File_size: 5.5K  | Etag: d7b07917e1e2cf6e4d4ad4708e9abd0c.
 00.01.30 - CORRECT:  'PD332_A2B1_GM-T.GC_plot.r' | File_size: 28K  | Etag: 343a5fb6ebf7364519a183325e8b912e.
 00.01.30 - CORRECT:  'PD732_A2B2_GM-T.inner_distance.txt' | File_size: 62M  | Etag: 4071ffac7f178ad7618f36a41bc61b4c-8.
 00.01.31 - CORRECT:  'PDC91_A1B4_GM-T.junction.bed' | File_size: 29M  | Etag: bd4804026796418073f1ae124eeb654c-4.
 00.01.31 - CORRECT:  'PD666_A1A4_GM-T.DupRate_plot.r' | File_size: 103K  | Etag: 98f0f052f678beb1c54d4fcb69d9640b.
 00.01.31 - CORRECT:  'PD666_A1A4_GM-T.seq.DupRate.xls' | File_size: 51K  | Etag: c0b3ed10b6bed415c08370e58fec2e89.
 00.01.32 - CORRECT:  'PD666_A1A4_GM-T.inner_distance.txt' | File_size: 60M  | Etag: 309730eecbc0b600cbf959145fb73824-8.
 00.01.32 - CORRECT:  'PD115_A1B1_GM-T.clipping_profile.R2.pdf' | File_size: 5.5K  | Etag: ccb889dfaa2be6acb4e500baf66673bd.
 00.01.33 - CORRECT:  'PD341_A2B2_GM-T.mismatch_profile.r' | File_size: 0  | Etag: d41d8cd98f00b204e9800998ecf8427e.
